Date,nanoback_etf_core,nanoback_defensive_core,benchmark_spy,benchmark_equal_weight,benchmark_60_40
2024-03-27,534383.6215048174,604315.6612392324,1.720310968888831,1.4741442990029447,1.3030573640001635
2024-03-28,534383.6215048174,604315.6612392324,1.7199826529102966,1.4780270329477243,1.3024679275006306
2024-04-01,534383.6215048174,604315.6612392324,1.7169896734654055,1.4728624384951652,1.291396243881513
2024-04-02,534383.6215048174,604315.6612392324,1.70607321857488,1.4657598787044417,1.2836234295758202
2024-04-03,534383.6215048174,604315.6612392324,1.7079472099977535,1.4711687948608962,1.284357890575784
2024-04-04,534383.6215048174,604315.6612392324,1.687099864901169,1.4605565491537007,1.2786364164437058
2024-04-05,534383.6215048174,604315.6612392324,1.7047249027669795,1.4689585656537725,1.279532244576571
2024-04-08,534383.6215048174,604315.6612392324,1.7056783965105249,1.4726167096929372,1.2799055330764824
2024-04-09,534383.6215048174,604315.6612392324,1.7076515817090046,1.4795661981873025,1.2855562397593479
2024-04-10,534383.6215048174,604315.6612392324,1.690552527832599,1.4569565086284377,1.266626094449021
2024-04-11,534383.6215048174,604315.6612392324,1.7033109032050768,1.4701193782297854,1.2700590869119501
2024-04-12,534383.6215048174,604315.6612392324,1.6798000253483858,1.4538199249439707,1.2622558600577851
2024-04-15,534383.6215048174,604315.6612392324,1.6587553206153625,1.442069755689041,1.244938903067399
2024-04-16,534383.6215048174,604315.6612392324,1.6557301674380727,1.4389479390002788,1.2402712482132296
2024-04-17,534383.6215048174,604315.6612392324,1.6459310559059277,1.43176755172022,1.241373258221049
2024-04-18,534383.6215048174,604315.6612392324,1.6425440767285,1.428841599165207,1.2373377721147434
2024-04-19,534383.6215048174,604315.6612392324,1.6282073382218976,1.4228038858330108,1.232640761720682
2024-04-22,534383.6215048174,604315.6612392324,1.6432018393918189,1.4239604508753612,1.238622098910382
2024-04-23,534383.6215048174,604315.6612392324,1.6627011770549351,1.4357541041230746,1.247608062435159
2024-04-24,534383.6215048174,604315.6612392324,1.6619119440921342,1.432737475079424,1.2437214708870958
2024-04-25,534383.6215048174,604315.6612392324,1.655598491555636,1.428224539102925,1.2373973985504263
2024-04-26,534383.6215048174,604315.6612392324,1.6712835458701387,1.4404947761502531,1.2470248978755227
2024-04-29,534383.6215048174,604315.6612392324,1.6772023819252362,1.4468395951323363,1.2538578983190056
2024-04-30,534383.6215048174,604315.6612392324,1.650633252035561,1.422683275535132,1.2376564985558973
2024-05-01,534383.6215048174,604315.6612392324,1.645273498825563,1.4249732471149164,1.238894214414719
2024-05-02,534383.6215048174,604315.6612392324,1.6606624108939303,1.4368604068750501,1.2479734803239158
2024-05-03,534383.6215048174,604315.6612392324,1.681246918183028,1.4517230122906861,1.262306159951746
2024-05-06,534383.6215048174,604315.6612392324,1.69860880986692,1.4658400015898727,1.2720946308385552
2024-05-07,534383.6215048174,604315.6612392324,1.7004831096642257,1.4673086505493993,1.2760397905146639
2024-05-08,534383.6215048174,604315.6612392324,1.7006476788194018,1.4628182008181607,1.2730201710972313
2024-05-09,534383.6215048174,604315.6612392324,1.7104466875600697,1.4741719558695086,1.279905401258875
2024-05-10,534383.6215048174,604315.6612392324,1.712649817293296,1.4737598009175779,1.2780136395718742
2024-05-13,534383.6215048174,604315.6612392324,1.712879453453611,1.4725501246129138,1.2794211065040804
2024-05-14,534383.6215048174,604315.6612392324,1.720738581434448,1.4829999043004212,1.2858320801778491
2024-05-15,534383.6215048174,604315.6612392324,1.7420466379323447,1.5028637812368515,1.30240497564215
2024-05-16,534383.6215048174,604315.6612392324,1.7384622991184782,1.4980036998347448,1.3002879557455485
2024-05-17,534383.6215048174,604315.6612392324,1.7409615710978399,1.5014287057216116,1.2979048541757987
2024-05-20,534383.6215048174,604315.6612392324,1.7429674439861047,1.5048535306868775,1.2972683764737307
2024-05-21,534383.6215048174,604315.6612392324,1.7472417191956886,1.5070017858696354,1.30185355948126
2024-05-22,534383.6215048174,604315.6612392324,1.7422111042960433,1.4983524844457836,1.3002301152805396
2024-05-23,534383.6215048174,604315.6612392324,1.7294853138218735,1.481992972480675,1.2911853237232689
2024-05-24,534383.6215048174,604315.6612392324,1.7409286778250999,1.4911922775609052,1.2978418136108922
2024-05-28,534383.6215048174,604315.6612392324,1.742145112167609,1.4909808149106905,1.2909437668089552
2024-05-29,534383.6215048174,604315.6612392324,1.7299456140572762,1.4760038306298744,1.2792707943874977
